"number","title","body","createdAt","updatedAt","Duration time (Days)","Completion time (Days)","pipelineIssue.pipeline.name","labels.nodes","zenhubLabels.nodes","repository.name","parentZenhubEpics.nodes","assignees.nodes","zenhubAssignees.nodes","comments.nodes","Days from Creation"
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4146","奖励中心-滑动条出现时 页面会出现抖动","<img width=""319"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMnd5QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6a1187026782530ff87d0f74511d48b8c975eb4a/image.png"" alt=""image.png"" />
原因应该是滑动条出现时挤占了现有空间，

预期效果：
滑动条不占用现有空间","2024-06-04 10:26:48","2024-06-04 10:26:48",48,"","New Issues","[]","{'name': 'enhancement'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",48.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4147","H5端暗色模式-推荐位详情页顶部","当前实现效果：
<img width=""369"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM0V5QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--56a4addf4bf2b548242f13ec859d86a8ea382e0d/image.png"" alt=""image.png"" />

预期效果：按钮与列表保持一致，暗色模式下不变色","2024-06-04 10:32:54","2024-06-04 10:32:54",48,"","New Issues","[]","{'name': 'enhancement'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",48.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4148","赛季banner 渐变遮罩调整","当前实现效果：
<img width=""2000"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM015QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--193c0cce7b0e5ae24ae70e42b43e5c4a7d6e93d3/image.png"" alt=""image.png"" />

<img width=""2000"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM1F5QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f9f3b65e9eb85a54c9c2ffe9a1eb2d354ded8d2d/image.png"" alt=""image.png"" />

预期效果：
<img width=""1114"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM1V5QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--749dd5638ebfbcfbaed8d3c2183d4e1575c209ab/image.png"" alt=""image.png"" />
<img width=""1156"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM2N5QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1b5827954af1650bed7845b42aa6141ff958194e/image.png"" alt=""image.png"" />

效果图链接：
https://www.figma.com/design/HVrgYaL5vulcunQJ12FG5M/Final-Page?node-id=4624-186211&t=N0eDIOH8cXJl5yYB-1
","2024-06-04 10:37:18","2024-06-04 10:39:04",48,"","New Issues","[]","{'name': 'enhancement'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",48.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4149","推荐位详情页相关优化","效果图链接：
https://www.figma.com/design/HVrgYaL5vulcunQJ12FG5M/Final-Page?node-id=4624-186211&t=N0eDIOH8cXJl5yYB-1

包括整体样式，布局和自适应调整","2024-06-04 10:45:30","2024-06-04 10:45:30",48,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",48.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4152","组件详情页-照片墙和组件tab下的空状态不在同一高度上","当前实现效果：
<img width=""369"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeEV6QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--232203ab0274507dbe262a4500aa76950fbb30ff/image.png"" alt=""image.png"" />
<img width=""369"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeEl6QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dd2e63ec522fc1ee6edec9a1084d0c6af7388754/image.png"" alt=""image.png"" />

预期效果：
统一为照片墙内的空状态高度","2024-06-04 15:19:58","2024-06-04 15:19:58",48,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Zhang Jett'}, {'name': 'dustin'}","[]",48.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4165","H5端-点击输入框内已上传的图片时会关闭输入框","预期效果：
点击已上传图片时应该是查看大图的操作","2024-06-05 09:30:16","2024-06-05 09:30:16",47,"","New Issues","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Zhang Jett'}, {'name': 'dustin'}","[]",47.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4175","创建bot-头像改为方形","当前实现效果：
<img width=""1200"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNDArQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--26e9839db2c768276dd84bcaa3f24dd5e0f35da3/image.png"" alt=""image.png"" />

预期效果：
<img width=""798"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNDgrQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1fa85eaaba52ad689feab12a0ffcac6107181875/image.png"" alt=""image.png"" />
","2024-06-06 09:53:20","2024-06-06 09:53:20",46,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'website'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Joe Jing'}","[]",46.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4176","创建bot-重置二次确认弹窗样式与组件不符","当前实现效果：
<img width=""1178"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNUErQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--aa3453907449af9dac9d0e027d2d3ef3a90a90a6/Arc%202024-06-06%2009.53.58.png"" alt=""Arc 2024-06-06 09.53.58.png"" />

预期效果：
<img width=""822"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNUUrQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--de56101cd32610785984c9c522fe1fbb5250b4ce/image.png"" alt=""image.png"" />
","2024-06-06 09:56:21","2024-06-06 09:56:21",46,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'website'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",46.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4179","领取奖励弹窗样式优化","当前实现效果：
<img width=""965"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNkUrQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2945519c7dedd0ceef9396f87fada635d1f2b67f/Arc%202024-06-06%2010.03.41.png"" alt=""Arc 2024-06-06 10.03.41.png"" />

预期效果：
<img width=""1185"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNkkrQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b20f138663d910deb445c50ee63071ba2e31fdb8/image.png"" alt=""image.png"" />
<img width=""1214"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNk0rQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--57b928b369e979cb4901e4286d55005c814b5e77/image.png"" alt=""image.png"" />

背景遮罩改为深色，背景发散条渐变色值调整，内容文本亮暗色保持一致","2024-06-06 10:28:23","2024-06-06 10:28:23",46,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'website'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",46.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4182","个人中心-绑定TG弹窗样式优化","当前实现效果：
<img width=""1286"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN0UrQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7585ef4deb9e58dabe5676ff74bbd37e1f3cfa1b/image.png"" alt=""image.png"" />

预期效果：
<img width=""860"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2crQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--956510c9a335ac1eeb960b583d6a4499cb3575ad/image.png"" alt=""image.png"" />

遮罩蒙层色值改为深色，弹窗整体样式调整

效果图链接：
https://www.figma.com/design/HNONONNOt4iRfnLQMlBKCj/Profile?node-id=996-15525&t=ScFRfRJBRGJL4jMx-1","2024-06-06 10:59:52","2024-06-06 11:18:01",46,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'website'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",46.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4185","Feedback 弹窗优化","当前实现效果：
<img width=""914"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN1ErQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f1adcf10bd60ad979f02329a5d91f30e46aaaeaa/image.png"" alt=""image.png"" />

预期效果：
蒙层颜色调整；弹窗内上下左右间距由12px调整为16px","2024-06-06 11:07:40","2024-06-06 11:07:40",46,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",46.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4187","创作者详情弹窗-头像位于其他内容对齐","当前实现效果：
<img width=""893"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMEEvQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f4b5009661a9191bb4f2ef77a8520faef1377292/image.png"" alt=""image.png"" />

预期效果：
<img width=""902"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBME0vQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--50451f38daf233baddb027c99c55a87bfe48d19c/image.png"" alt=""image.png"" />
头像和其他内容左侧间距保持一致","2024-06-06 15:03:40","2024-06-06 15:03:40",46,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Zhang Jett'}, {'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",46.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4191","消息气泡内播放语音按钮图标与效果图不一致","当前实现效果：
<img width=""732"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3RGQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3b41c2587103736495ea28141f7a5299d2e2332b/Arc%202024-06-07%2016.52.37.png"" alt=""Arc 2024-06-07 16.52.37.png"" />

预期效果：
<img width=""2000"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3hGQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f45d3948fd67c6b8101383c40d08e0a510e3afe9/image.png"" alt=""image.png"" />
","2024-06-07 16:55:02","2024-06-07 16:55:02",45,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'website'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Zhang Jett'}, {'name': 'dustin'}","[]",44.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4192","创建bot-Learn more弹窗样式与组件对齐","当前实现效果：
<img width=""973"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUpGQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--65f3dbda133a2d695ea1bc3da703acf0fbf6dc67/Pasted%20Graphic%204.png"" alt=""Pasted Graphic 4.png"" />
需要把当前弹窗的背景遮罩，圆角，顶部标题与右侧关闭icon与现有弹窗组件对齐","2024-06-07 17:11:32","2024-06-07 17:11:32",45,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",44.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4199","上传图片成功 需要把链接换成图片展示！- 优化 ","<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeTVHQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--51ebce7aae88979b735a93ddea389915f144c488/image.png"" alt=""image.png"" />
","2024-06-07 18:16:58","2024-06-07 18:16:58",45,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'website'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}, {'title': 'incubator support'}]","[]","{'name': 'Fan Jack'}","[{'body': '后端返回图片标签就能解析'}]",44.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4201","任务已经失败了 但是chat list依然展示任务启动中！","预期：任务失败！
<img width=""326"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMXhHQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e3a080b0a9abfffe34059e9e2dc436e55e58fca7/image.png"" alt=""image.png"" />
<img width=""332"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMTFHQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f41bd8953dbb5940cbfdd054ac0b488a4e282023/image.png"" alt=""image.png"" />
","2024-06-07 18:56:16","2024-06-07 18:58:34",45,"","New Issues","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}, {'title': 'incubator support'}]","[]","{'name': 'Tyler-Myshell'}","[]",44.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4271","Pc端输入框处于禁用状态时-吸顶-点击输入框应回到聊天区域","<img width=""1605"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNkJwQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2a18421ff59d4ba3f3a67391a8ce0e32d9bdd93/Arc%202024-06-17%2011.19.53.png"" alt=""Arc 2024-06-17 11.19.53.png"" />
Pc端输入框处于禁用状态时-吸顶-点击输入框应回到聊天区域
","2024-06-17 11:54:40","2024-06-17 11:54:40",35,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'website'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Zhang Jett'}, {'name': 'dustin'}","[]",35.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4281","Sentry 增加自定义上报功能","","2024-06-18 12:26:23","2024-06-18 12:26:23",34,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'website'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Iven Zhang'}, {'name': 'Joe Jing'}","[]",34.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4307","pro config过大解析慢保存不了","json:

[新建文本文档.txt](https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeVIyQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8b16d0c5de8855ef1d9b67b3664628bbb33ed89b/%E6%96%B0%E5%BB%BA%E6%96%87%E6%9C%AC%E6%96%87%E6%A1%A3.txt)

<img width=""372"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeWwyQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--99cb642409b2dcea811a757e14099b9279c78da1/image.png"" alt=""image.png"" />
","2024-06-19 17:56:51","2024-06-19 17:56:51",33,"","New Issues","[]","{'name': 'bug'}, {'name': 'server'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Chen Boyn'}, {'name': 'kaiyue kaiyue'}","[]",32.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4311","gpt4o超过上限会被截断","<img width=""719"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBODE4QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5d5ef35e0ff776d1f7f9770de7ac94dd3f9bacd5/image.png"" alt=""image.png"" />

当前上限1000","2024-06-20 22:53:57","2024-06-20 22:54:41",32,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'server'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Tyler-Myshell'}, {'name': 'kaiyue kaiyue'}","[]",31.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4323","用户反馈 - 页面偶热加载不出来了 - 偶现","## 问题描述

- **具体问题**：
页面偶热加载不出来了
- **操作步骤**：
1.不停切换页面
- **期望结果**：
正常看到页面结果
- **实际结果**：
展示失败

## 环境信息

- **操作系统**：XX
- **浏览器/应用版本**：XX
- **设备信息**：XX

## 时间戳

- **发生时间**：2024/6/20-2024/6/22

## 频率

- **问题频率**：偶尔发生

## 用户信息

- *钱包地址*：XX
## 网络情况

- **网络类型**：403
- **网络请求详情**：CF-Ray: 89720abe2a6d410c-SIN

## 附件

- **屏幕截图/视频**：
<img width=""719"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL2lFQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c29a1953353a2bfd313c4c6fec334b84cefc87e1/image.png"" alt=""image.png"" />
","2024-06-24 08:31:49","2024-06-24 08:33:07",28,"","New Issues","[]","{'name': 'bug'}, {'name': 'server'}, {'name': 'website'}, {'name': 'prod issue'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'vinstic'}, {'name': 'maoshuyu666'}","[]",28.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4326","validate 和 save 两个连着点击过快弹出toast-优化","预期结果：
在未 validate 时候把 Save 按钮 disable 掉

<img width=""719"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBKzZGQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--735b1a5d0a18ca736a147d7055d3e4514efc7c1d/image.png"" alt=""image.png"" />
","2024-06-24 15:24:39","2024-06-24 15:24:39",28,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'website'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'kaiyue kaiyue'}, {'name': 'Joe Jing'}","[]",27.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4373","Web2聊天中移除法网发往Testnet的RPC请求","","2024-06-26 20:27:24","2024-06-26 20:27:24",26,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'website'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Iven Zhang'}","[{'body': '<img width=""895"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOU9TQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9955319c6f86b8b4eb5ae65d29666868de801156/image.png"" alt=""image.png"" />\n\nWeb2 切换Bot也会发起rpc请求'}]",25.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4374","web2请求展示了有testnet相关  占用了浏览器并行请求数","如图所示：
<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM3VUQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5b5998d0560a8081f65d675f3a6a35544f3b90f2/image.png"" alt=""image.png"" />

预期结果：
web2里把这些接口请求去掉","2024-06-26 22:21:59","2024-06-26 22:21:59",26,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'website'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Iven Zhang'}","[]",25.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4401","MyShell报错拼写错误！","<img width=""1028"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNDZYQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a6d28486eea11d84771573589aabe7204c466637/image.png"" alt=""image.png"" />
","2024-06-27 16:32:54","2024-06-27 16:32:54",25,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'prod issue'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Chen Boyn'}, {'name': 'kaiyue kaiyue'}","[]",24.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4405","变更json内容后保存按钮没有高亮展示-偶现","<img width=""1363"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOXVYQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--82a228b5dd8716ee6e467e12bd898b99c5721a54/image.png"" alt=""image.png"" />


","2024-06-27 17:29:28","2024-07-17 16:49:08",25,"","New Issues","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'prod issue'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'maoshuyu666'}, {'name': 'Joe Jing'}","[{'body': 'test环境下又可以复现\nbot链接：\nhttps://app-test.myshell.ai/bot/mumqIb/1711702920\n\n<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNkhuQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ecf38cd77367064dc67ab22f6808ef2e68d49fd8/image.png"" alt=""image.png"" />\n\njson文本：\n[新建文本文档.txt](https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNlBuQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--04a31d469d7a31546eda58d018f84bcfb77a17fb/%E6%96%B0%E5%BB%BA%E6%96%87%E6%9C%AC%E6%96%87%E6%A1%A3.txt)\n\n'}]",24.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4407","修改bot报的错误原因”unknown issue“模糊","当前实现：（修改bot时又报这个错了，我们这个错误原因”unknown issue“太模糊了）
<img width=""480"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL21ZQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--109c9d5ebe156f1c3118578c6736644cd2cb2e75/image.png"" alt=""image.png"" />

json:
[新建文本文档.txt](https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBLzZZQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c50be322ca3dd0624fafb7ac77d9a760e2a6c182/%E6%96%B0%E5%BB%BA%E6%96%87%E6%9C%AC%E6%96%87%E6%A1%A3.txt)

预期结果：
错误信息能够在save的时候实现","2024-06-27 21:58:51","2024-06-27 21:58:51",25,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'server'}, {'name': 'prod issue'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Chen Boyn'}","[]",24.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4411","chat页url输入一个不存在的botid，页面一直是骨架屏，没有404！","<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeG1jQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--942d0f28767adee6ebcad3b548c2709bbbd5cae0/image.png"" alt=""image.png"" />
","2024-06-28 11:04:22","2024-06-28 11:04:22",24,"","New Issues","[]","{'name': 'feature'}, {'name': 'website'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Zhang Jett'}, {'name': 'maoshuyu666'}","[]",24.0
